organization_id,source_system,source_record_id,customer_id,company_id,customer_since,status,country,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_customer_153,cus_00153,cmp_0071,2025-07-17,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_154,cus_00154,cmp_0199,2025-07-04,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_155,cus_00155,cmp_0138,2025-07-23,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_156,cus_00156,cmp_0068,2025-07-19,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_157,cus_00157,cmp_0152,2025-07-07,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_158,cus_00158,cmp_0164,2025-07-15,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_159,cus_00159,cmp_0203,2025-07-03,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_160,cus_00160,cmp_0275,2025-07-28,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_161,cus_00161,cmp_0018,2025-07-23,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_162,cus_00162,cmp_0189,2025-07-20,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_163,cus_00163,cmp_0264,2025-07-07,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_164,cus_00164,cmp_0187,2025-07-25,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_165,cus_00165,cmp_0060,2025-07-19,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_166,cus_00166,cmp_0016,2025-07-14,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_167,cus_00167,cmp_0118,2025-07-14,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_168,cus_00168,cmp_0022,2025-07-15,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_169,cus_00169,cmp_0115,2025-08-21,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_170,cus_00170,cmp_0052,2025-08-03,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_171,cus_00171,cmp_0219,2025-08-13,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_172,cus_00172,cmp_0227,2025-08-06,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_173,cus_00173,cmp_0115,2025-08-10,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_174,cus_00174,cmp_0186,2025-08-14,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_175,cus_00175,cmp_0297,2025-08-21,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_176,cus_00176,cmp_0167,2025-08-16,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_177,cus_00177,cmp_0209,2025-08-16,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_178,cus_00178,cmp_0231,2025-08-07,canceled,SG,2026-04-12T15:00:00Z,2026-04-12T15:03:00Z,2026-04-12T15:05:00Z
org_northstar_001,stripe,stripe_customer_179,cus_00179,cmp_0003,2025-08-19,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_180,cus_00180,cmp_0218,2025-08-18,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_181,cus_00181,cmp_0026,2025-08-25,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_182,cus_00182,cmp_0274,2025-08-04,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_183,cus_00183,cmp_0049,2025-08-05,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_184,cus_00184,cmp_0215,2025-08-05,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_185,cus_00185,cmp_0025,2025-08-22,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_186,cus_00186,cmp_0157,2025-08-01,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_187,cus_00187,cmp_0063,2025-08-27,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_188,cus_00188,cmp_0007,2025-08-02,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_189,cus_00189,cmp_0029,2025-08-02,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_190,cus_00190,cmp_0132,2025-08-13,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_191,cus_00191,cmp_0159,2025-08-24,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_192,cus_00192,cmp_0294,2025-08-08,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_193,cus_00193,cmp_0284,2025-09-20,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_194,cus_00194,cmp_0272,2025-09-11,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_195,cus_00195,cmp_0269,2025-09-08,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_196,cus_00196,cmp_0180,2025-09-10,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_197,cus_00197,cmp_0130,2025-09-21,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_198,cus_00198,cmp_0035,2025-09-04,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_199,cus_00199,cmp_0022,2025-09-07,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_200,cus_00200,cmp_0008,2025-09-19,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_201,cus_00201,cmp_0033,2025-09-27,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_202,cus_00202,cmp_0019,2025-09-24,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_203,cus_00203,cmp_0127,2025-09-18,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_204,cus_00204,cmp_0240,2025-09-13,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_205,cus_00205,cmp_0085,2025-09-27,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_206,cus_00206,cmp_0037,2025-09-07,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_207,cus_00207,cmp_0109,2025-09-19,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_208,cus_00208,cmp_0112,2025-09-18,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_209,cus_00209,cmp_0100,2025-09-01,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_210,cus_00210,cmp_0123,2025-09-06,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_211,cus_00211,cmp_0230,2025-09-23,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_212,cus_00212,cmp_0125,2025-09-17,canceled,GB,2026-03-18T15:00:00Z,2026-03-18T15:03:00Z,2026-03-18T15:05:00Z
org_northstar_001,stripe,stripe_customer_213,cus_00213,cmp_0159,2025-09-18,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_214,cus_00214,cmp_0115,2025-09-27,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_215,cus_00215,cmp_0213,2025-09-02,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_216,cus_00216,cmp_0232,2025-09-16,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_217,cus_00217,cmp_0287,2025-10-18,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_218,cus_00218,cmp_0031,2025-10-05,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_219,cus_00219,cmp_0164,2025-10-26,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_220,cus_00220,cmp_0096,2025-10-08,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_221,cus_00221,cmp_0194,2025-10-15,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_222,cus_00222,cmp_0087,2025-10-09,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_223,cus_00223,cmp_0194,2025-10-11,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_224,cus_00224,cmp_0097,2025-10-13,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_225,cus_00225,cmp_0133,2025-10-23,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_226,cus_00226,cmp_0162,2025-10-08,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_227,cus_00227,cmp_0228,2025-10-24,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_228,cus_00228,cmp_0266,2025-10-18,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_229,cus_00229,cmp_0215,2025-10-21,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_230,cus_00230,cmp_0058,2025-10-27,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_231,cus_00231,cmp_0058,2025-10-11,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_232,cus_00232,cmp_0119,2025-10-18,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_233,cus_00233,cmp_0147,2025-10-24,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_234,cus_00234,cmp_0189,2025-10-02,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_235,cus_00235,cmp_0005,2025-10-20,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_236,cus_00236,cmp_0035,2025-10-28,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_237,cus_00237,cmp_0031,2025-10-06,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_238,cus_00238,cmp_0027,2025-10-08,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_239,cus_00239,cmp_0177,2025-10-13,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_240,cus_00240,cmp_0277,2025-10-19,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_241,cus_00241,cmp_0071,2025-11-09,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_242,cus_00242,cmp_0040,2025-11-11,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_243,cus_00243,cmp_0241,2025-11-28,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_244,cus_00244,cmp_0207,2025-11-07,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_245,cus_00245,cmp_0086,2025-11-09,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_246,cus_00246,cmp_0238,2025-11-03,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_247,cus_00247,cmp_0200,2025-11-25,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_248,cus_00248,cmp_0194,2025-11-19,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_249,cus_00249,cmp_0247,2025-11-14,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_250,cus_00250,cmp_0241,2025-11-01,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_251,cus_00251,cmp_0143,2025-11-16,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_252,cus_00252,cmp_0095,2025-11-14,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_253,cus_00253,cmp_0063,2025-11-26,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_254,cus_00254,cmp_0144,2025-11-03,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_255,cus_00255,cmp_0115,2025-11-05,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_256,cus_00256,cmp_0095,2025-11-12,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_257,cus_00257,cmp_0049,2025-11-17,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_258,cus_00258,cmp_0033,2025-11-27,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_259,cus_00259,cmp_0272,2025-11-08,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_260,cus_00260,cmp_0119,2025-11-12,canceled,AU,2026-06-01T15:00:00Z,2026-06-01T15:03:00Z,2026-06-01T15:05:00Z
org_northstar_001,stripe,stripe_customer_261,cus_00261,cmp_0078,2025-11-14,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_262,cus_00262,cmp_0005,2025-11-10,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_263,cus_00263,cmp_0195,2025-11-12,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_264,cus_00264,cmp_0300,2025-11-23,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_265,cus_00265,cmp_0076,2025-12-25,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_266,cus_00266,cmp_0214,2025-12-06,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_267,cus_00267,cmp_0161,2025-12-13,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_268,cus_00268,cmp_0225,2025-12-13,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_269,cus_00269,cmp_0090,2025-12-07,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_270,cus_00270,cmp_0279,2025-12-15,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_271,cus_00271,cmp_0149,2025-12-13,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_272,cus_00272,cmp_0202,2025-12-07,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_273,cus_00273,cmp_0284,2025-12-10,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_274,cus_00274,cmp_0202,2025-12-05,canceled,SG,2026-07-19T15:00:00Z,2026-07-19T15:03:00Z,2026-07-19T15:05:00Z
org_northstar_001,stripe,stripe_customer_275,cus_00275,cmp_0208,2025-12-10,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_276,cus_00276,cmp_0256,2025-12-10,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_277,cus_00277,cmp_0123,2025-12-09,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_278,cus_00278,cmp_0018,2025-12-08,canceled,DE,2026-05-27T15:00:00Z,2026-05-27T15:03:00Z,2026-05-27T15:05:00Z
org_northstar_001,stripe,stripe_customer_279,cus_00279,cmp_0211,2025-12-08,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_280,cus_00280,cmp_0269,2025-12-09,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_281,cus_00281,cmp_0149,2025-12-25,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_282,cus_00282,cmp_0194,2025-12-05,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_283,cus_00283,cmp_0054,2025-12-21,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_284,cus_00284,cmp_0041,2025-12-02,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_285,cus_00285,cmp_0023,2025-12-24,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_286,cus_00286,cmp_0152,2025-12-14,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_287,cus_00287,cmp_0135,2025-12-20,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_288,cus_00288,cmp_0055,2025-12-27,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_289,cus_00289,cmp_0160,2026-01-09,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_290,cus_00290,cmp_0252,2026-01-18,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_291,cus_00291,cmp_0114,2026-01-28,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_292,cus_00292,cmp_0179,2026-01-02,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_293,cus_00293,cmp_0079,2026-01-07,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_294,cus_00294,cmp_0137,2026-01-24,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_295,cus_00295,cmp_0040,2026-01-26,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_296,cus_00296,cmp_0238,2026-01-25,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_297,cus_00297,cmp_0087,2026-01-08,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_298,cus_00298,cmp_0016,2026-01-27,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_299,cus_00299,cmp_0277,2026-01-11,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_300,cus_00300,cmp_0063,2026-01-16,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_301,cus_00301,cmp_0163,2026-01-12,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_302,cus_00302,cmp_0289,2026-01-26,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_303,cus_00303,cmp_0297,2026-01-06,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_304,cus_00304,cmp_0260,2026-01-22,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_305,cus_00305,cmp_0093,2026-01-02,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
