organization_id,source_system,source_record_id,subscription_id,customer_id,plan,monthly_recurring_revenue_usd,status,start_date,cancel_date,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_subscription_144,sub_00144,cus_00144,Scale,1999,active,2025-06-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_145,sub_00145,cus_00145,Growth,999,active,2025-07-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_146,sub_00146,cus_00146,Starter,499,active,2025-07-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_147,sub_00147,cus_00147,Starter,499,active,2025-07-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_148,sub_00148,cus_00148,Starter,499,active,2025-07-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_149,sub_00149,cus_00149,Growth,999,active,2025-07-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_150,sub_00150,cus_00150,Starter,499,active,2025-07-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_151,sub_00151,cus_00151,Starter,499,canceled,2025-07-14,2026-06-03,2026-06-03T15:00:00Z,2026-06-03T15:03:00Z,2026-06-03T15:05:00Z
org_northstar_001,stripe,stripe_subscription_152,sub_00152,cus_00152,Scale,1999,active,2025-07-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_153,sub_00153,cus_00153,Scale,1999,active,2025-07-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_154,sub_00154,cus_00154,Scale,1999,active,2025-07-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_155,sub_00155,cus_00155,Enterprise,3999,active,2025-07-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_156,sub_00156,cus_00156,Starter,499,active,2025-07-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_157,sub_00157,cus_00157,Growth,999,active,2025-07-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_158,sub_00158,cus_00158,Growth,999,active,2025-07-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_159,sub_00159,cus_00159,Scale,1999,active,2025-07-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_160,sub_00160,cus_00160,Growth,999,active,2025-07-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_161,sub_00161,cus_00161,Scale,1999,active,2025-07-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_162,sub_00162,cus_00162,Starter,499,active,2025-07-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_163,sub_00163,cus_00163,Starter,499,active,2025-07-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_164,sub_00164,cus_00164,Growth,999,active,2025-07-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_165,sub_00165,cus_00165,Scale,1999,active,2025-07-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_166,sub_00166,cus_00166,Growth,999,active,2025-07-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_167,sub_00167,cus_00167,Starter,499,active,2025-07-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_168,sub_00168,cus_00168,Starter,499,active,2025-07-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_169,sub_00169,cus_00169,Scale,1999,active,2025-08-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_170,sub_00170,cus_00170,Starter,499,active,2025-08-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_171,sub_00171,cus_00171,Scale,1999,active,2025-08-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_172,sub_00172,cus_00172,Enterprise,3999,active,2025-08-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_173,sub_00173,cus_00173,Scale,1999,active,2025-08-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_174,sub_00174,cus_00174,Growth,999,active,2025-08-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_175,sub_00175,cus_00175,Growth,999,active,2025-08-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_176,sub_00176,cus_00176,Scale,1999,active,2025-08-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_177,sub_00177,cus_00177,Growth,999,active,2025-08-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_178,sub_00178,cus_00178,Growth,999,canceled,2025-08-07,2026-04-12,2026-04-12T15:00:00Z,2026-04-12T15:03:00Z,2026-04-12T15:05:00Z
org_northstar_001,stripe,stripe_subscription_179,sub_00179,cus_00179,Enterprise,3999,active,2025-08-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_180,sub_00180,cus_00180,Growth,999,active,2025-08-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_181,sub_00181,cus_00181,Growth,999,active,2025-08-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_182,sub_00182,cus_00182,Starter,499,active,2025-08-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_183,sub_00183,cus_00183,Enterprise,3999,active,2025-08-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_184,sub_00184,cus_00184,Starter,499,active,2025-08-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_185,sub_00185,cus_00185,Starter,499,active,2025-08-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_186,sub_00186,cus_00186,Scale,1999,active,2025-08-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_187,sub_00187,cus_00187,Starter,499,active,2025-08-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_188,sub_00188,cus_00188,Starter,499,active,2025-08-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_189,sub_00189,cus_00189,Growth,999,active,2025-08-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_190,sub_00190,cus_00190,Growth,999,active,2025-08-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_191,sub_00191,cus_00191,Growth,999,active,2025-08-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_192,sub_00192,cus_00192,Scale,1999,active,2025-08-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_193,sub_00193,cus_00193,Starter,499,active,2025-09-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_194,sub_00194,cus_00194,Enterprise,3999,active,2025-09-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_195,sub_00195,cus_00195,Starter,499,active,2025-09-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_196,sub_00196,cus_00196,Starter,499,active,2025-09-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_197,sub_00197,cus_00197,Scale,1999,active,2025-09-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_198,sub_00198,cus_00198,Starter,499,active,2025-09-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_199,sub_00199,cus_00199,Scale,1999,active,2025-09-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_200,sub_00200,cus_00200,Starter,499,active,2025-09-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_201,sub_00201,cus_00201,Starter,499,active,2025-09-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_202,sub_00202,cus_00202,Growth,999,active,2025-09-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_203,sub_00203,cus_00203,Growth,999,active,2025-09-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_204,sub_00204,cus_00204,Scale,1999,active,2025-09-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_205,sub_00205,cus_00205,Scale,1999,active,2025-09-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_206,sub_00206,cus_00206,Scale,1999,active,2025-09-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_207,sub_00207,cus_00207,Growth,999,active,2025-09-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_208,sub_00208,cus_00208,Growth,999,active,2025-09-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_209,sub_00209,cus_00209,Growth,999,active,2025-09-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_210,sub_00210,cus_00210,Growth,999,active,2025-09-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_211,sub_00211,cus_00211,Starter,499,active,2025-09-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_212,sub_00212,cus_00212,Starter,499,canceled,2025-09-17,2026-03-18,2026-03-18T15:00:00Z,2026-03-18T15:03:00Z,2026-03-18T15:05:00Z
org_northstar_001,stripe,stripe_subscription_213,sub_00213,cus_00213,Starter,499,active,2025-09-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_214,sub_00214,cus_00214,Scale,1999,active,2025-09-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_215,sub_00215,cus_00215,Starter,499,active,2025-09-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_216,sub_00216,cus_00216,Starter,499,active,2025-09-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_217,sub_00217,cus_00217,Growth,999,active,2025-10-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_218,sub_00218,cus_00218,Growth,999,active,2025-10-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_219,sub_00219,cus_00219,Growth,999,active,2025-10-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_220,sub_00220,cus_00220,Growth,999,active,2025-10-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_221,sub_00221,cus_00221,Growth,999,active,2025-10-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_222,sub_00222,cus_00222,Scale,1999,active,2025-10-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_223,sub_00223,cus_00223,Starter,499,active,2025-10-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_224,sub_00224,cus_00224,Starter,499,active,2025-10-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_225,sub_00225,cus_00225,Growth,999,active,2025-10-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_226,sub_00226,cus_00226,Growth,999,active,2025-10-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_227,sub_00227,cus_00227,Starter,499,active,2025-10-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_228,sub_00228,cus_00228,Starter,499,active,2025-10-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_229,sub_00229,cus_00229,Scale,1999,active,2025-10-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_230,sub_00230,cus_00230,Growth,999,active,2025-10-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_231,sub_00231,cus_00231,Scale,1999,active,2025-10-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_232,sub_00232,cus_00232,Scale,1999,active,2025-10-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_233,sub_00233,cus_00233,Growth,999,active,2025-10-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_234,sub_00234,cus_00234,Growth,999,active,2025-10-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_235,sub_00235,cus_00235,Growth,999,active,2025-10-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_236,sub_00236,cus_00236,Growth,999,active,2025-10-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_237,sub_00237,cus_00237,Scale,1999,active,2025-10-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_238,sub_00238,cus_00238,Enterprise,3999,active,2025-10-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_239,sub_00239,cus_00239,Starter,499,active,2025-10-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_240,sub_00240,cus_00240,Starter,499,active,2025-10-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_241,sub_00241,cus_00241,Scale,1999,active,2025-11-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_242,sub_00242,cus_00242,Scale,1999,active,2025-11-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_243,sub_00243,cus_00243,Growth,999,active,2025-11-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_244,sub_00244,cus_00244,Growth,999,active,2025-11-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_245,sub_00245,cus_00245,Enterprise,3999,active,2025-11-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_246,sub_00246,cus_00246,Growth,999,active,2025-11-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_247,sub_00247,cus_00247,Starter,499,active,2025-11-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_248,sub_00248,cus_00248,Enterprise,3999,active,2025-11-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_249,sub_00249,cus_00249,Scale,1999,active,2025-11-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_250,sub_00250,cus_00250,Starter,499,active,2025-11-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_251,sub_00251,cus_00251,Growth,999,active,2025-11-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_252,sub_00252,cus_00252,Growth,999,active,2025-11-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_253,sub_00253,cus_00253,Growth,999,active,2025-11-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_254,sub_00254,cus_00254,Scale,1999,active,2025-11-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_255,sub_00255,cus_00255,Growth,999,active,2025-11-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_256,sub_00256,cus_00256,Starter,499,active,2025-11-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_257,sub_00257,cus_00257,Growth,999,active,2025-11-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_258,sub_00258,cus_00258,Growth,999,active,2025-11-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_259,sub_00259,cus_00259,Starter,499,active,2025-11-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_260,sub_00260,cus_00260,Growth,999,canceled,2025-11-12,2026-06-01,2026-06-01T15:00:00Z,2026-06-01T15:03:00Z,2026-06-01T15:05:00Z
org_northstar_001,stripe,stripe_subscription_261,sub_00261,cus_00261,Growth,999,active,2025-11-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_262,sub_00262,cus_00262,Enterprise,3999,active,2025-11-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_263,sub_00263,cus_00263,Growth,999,active,2025-11-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_264,sub_00264,cus_00264,Growth,999,active,2025-11-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_265,sub_00265,cus_00265,Scale,1999,active,2025-12-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_266,sub_00266,cus_00266,Scale,1999,active,2025-12-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_267,sub_00267,cus_00267,Starter,499,active,2025-12-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_268,sub_00268,cus_00268,Starter,499,active,2025-12-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_269,sub_00269,cus_00269,Starter,499,active,2025-12-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_270,sub_00270,cus_00270,Starter,499,active,2025-12-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_271,sub_00271,cus_00271,Growth,999,active,2025-12-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_272,sub_00272,cus_00272,Starter,499,active,2025-12-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_273,sub_00273,cus_00273,Growth,999,active,2025-12-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_274,sub_00274,cus_00274,Growth,999,canceled,2025-12-05,2026-07-19,2026-07-19T15:00:00Z,2026-07-19T15:03:00Z,2026-07-19T15:05:00Z
org_northstar_001,stripe,stripe_subscription_275,sub_00275,cus_00275,Growth,999,active,2025-12-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_276,sub_00276,cus_00276,Growth,999,active,2025-12-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_277,sub_00277,cus_00277,Scale,1999,active,2025-12-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_278,sub_00278,cus_00278,Enterprise,3999,canceled,2025-12-08,2026-05-27,2026-05-27T15:00:00Z,2026-05-27T15:03:00Z,2026-05-27T15:05:00Z
org_northstar_001,stripe,stripe_subscription_279,sub_00279,cus_00279,Scale,1999,active,2025-12-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_280,sub_00280,cus_00280,Growth,999,active,2025-12-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_281,sub_00281,cus_00281,Starter,499,active,2025-12-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_282,sub_00282,cus_00282,Starter,499,active,2025-12-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_283,sub_00283,cus_00283,Starter,499,active,2025-12-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_284,sub_00284,cus_00284,Growth,999,active,2025-12-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_285,sub_00285,cus_00285,Growth,999,active,2025-12-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_286,sub_00286,cus_00286,Growth,999,active,2025-12-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_287,sub_00287,cus_00287,Growth,999,active,2025-12-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_288,sub_00288,cus_00288,Scale,1999,active,2025-12-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
