organization_id,source_system,source_record_id,payment_id,customer_id,subscription_id,payment_date,amount_usd,status,payment_method,refund_amount_usd,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_payment_700,pay_000700,cus_00038,sub_00038,2025-10-04,1999,succeeded,card,0,2025-10-04T16:00:00Z,2025-10-04T16:02:00Z,2025-10-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_701,pay_000701,cus_00038,sub_00038,2025-11-02,1999,succeeded,card,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_702,pay_000702,cus_00038,sub_00038,2025-12-04,1999,succeeded,ach,0,2025-12-04T16:00:00Z,2025-12-04T16:02:00Z,2025-12-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_703,pay_000703,cus_00038,sub_00038,2026-01-03,1999,succeeded,ach,0,2026-01-03T16:00:00Z,2026-01-03T16:02:00Z,2026-01-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_704,pay_000704,cus_00038,sub_00038,2026-02-02,1999,failed,card,0,2026-02-02T16:00:00Z,2026-02-02T16:02:00Z,2026-02-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_705,pay_000705,cus_00038,sub_00038,2026-03-04,1999,succeeded,ach,0,2026-03-04T16:00:00Z,2026-03-04T16:02:00Z,2026-03-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_706,pay_000706,cus_00038,sub_00038,2026-04-01,1999,succeeded,card,0,2026-04-01T16:00:00Z,2026-04-01T16:02:00Z,2026-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_707,pay_000707,cus_00038,sub_00038,2026-05-01,1999,succeeded,card,0,2026-05-01T16:00:00Z,2026-05-01T16:02:00Z,2026-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_708,pay_000708,cus_00038,sub_00038,2026-06-04,1999,succeeded,card,0,2026-06-04T16:00:00Z,2026-06-04T16:02:00Z,2026-06-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_709,pay_000709,cus_00038,sub_00038,2026-07-02,1999,succeeded,ach,0,2026-07-02T16:00:00Z,2026-07-02T16:02:00Z,2026-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_710,pay_000710,cus_00038,sub_00038,2026-08-01,1999,succeeded,card,0,2026-08-01T16:00:00Z,2026-08-01T16:02:00Z,2026-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_711,pay_000711,cus_00039,sub_00039,2025-02-05,999,succeeded,ach,0,2025-02-05T16:00:00Z,2025-02-05T16:02:00Z,2025-02-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_712,pay_000712,cus_00039,sub_00039,2025-03-04,999,succeeded,ach,0,2025-03-04T16:00:00Z,2025-03-04T16:02:00Z,2025-03-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_713,pay_000713,cus_00039,sub_00039,2025-04-01,999,succeeded,ach,0,2025-04-01T16:00:00Z,2025-04-01T16:02:00Z,2025-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_714,pay_000714,cus_00039,sub_00039,2025-05-05,999,succeeded,ach,0,2025-05-05T16:00:00Z,2025-05-05T16:02:00Z,2025-05-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_715,pay_000715,cus_00039,sub_00039,2025-06-01,999,succeeded,card,0,2025-06-01T16:00:00Z,2025-06-01T16:02:00Z,2025-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_716,pay_000716,cus_00039,sub_00039,2025-07-01,999,succeeded,card,0,2025-07-01T16:00:00Z,2025-07-01T16:02:00Z,2025-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_717,pay_000717,cus_00039,sub_00039,2025-08-03,999,succeeded,card,0,2025-08-03T16:00:00Z,2025-08-03T16:02:00Z,2025-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_718,pay_000718,cus_00039,sub_00039,2025-09-05,999,succeeded,ach,0,2025-09-05T16:00:00Z,2025-09-05T16:02:00Z,2025-09-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_719,pay_000719,cus_00039,sub_00039,2025-10-01,999,succeeded,ach,0,2025-10-01T16:00:00Z,2025-10-01T16:02:00Z,2025-10-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_720,pay_000720,cus_00039,sub_00039,2025-11-05,999,succeeded,ach,0,2025-11-05T16:00:00Z,2025-11-05T16:02:00Z,2025-11-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_721,pay_000721,cus_00039,sub_00039,2025-12-04,999,succeeded,ach,0,2025-12-04T16:00:00Z,2025-12-04T16:02:00Z,2025-12-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_722,pay_000722,cus_00039,sub_00039,2026-01-01,999,succeeded,ach,0,2026-01-01T16:00:00Z,2026-01-01T16:02:00Z,2026-01-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_723,pay_000723,cus_00039,sub_00039,2026-02-04,999,succeeded,card,0,2026-02-04T16:00:00Z,2026-02-04T16:02:00Z,2026-02-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_724,pay_000724,cus_00039,sub_00039,2026-03-03,999,succeeded,ach,0,2026-03-03T16:00:00Z,2026-03-03T16:02:00Z,2026-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_725,pay_000725,cus_00039,sub_00039,2026-04-01,999,succeeded,ach,0,2026-04-01T16:00:00Z,2026-04-01T16:02:00Z,2026-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_726,pay_000726,cus_00039,sub_00039,2026-05-01,999,succeeded,ach,0,2026-05-01T16:00:00Z,2026-05-01T16:02:00Z,2026-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_727,pay_000727,cus_00039,sub_00039,2026-06-03,999,succeeded,card,0,2026-06-03T16:00:00Z,2026-06-03T16:02:00Z,2026-06-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_728,pay_000728,cus_00039,sub_00039,2026-07-04,999,succeeded,card,0,2026-07-04T16:00:00Z,2026-07-04T16:02:00Z,2026-07-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_729,pay_000729,cus_00039,sub_00039,2026-08-03,999,succeeded,card,0,2026-08-03T16:00:00Z,2026-08-03T16:02:00Z,2026-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_730,pay_000730,cus_00040,sub_00040,2025-02-07,499,succeeded,card,0,2025-02-07T16:00:00Z,2025-02-07T16:02:00Z,2025-02-07T16:04:00Z
org_northstar_001,stripe,stripe_payment_731,pay_000731,cus_00040,sub_00040,2025-03-01,499,succeeded,ach,0,2025-03-01T16:00:00Z,2025-03-01T16:02:00Z,2025-03-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_732,pay_000732,cus_00040,sub_00040,2025-04-03,499,succeeded,card,0,2025-04-03T16:00:00Z,2025-04-03T16:02:00Z,2025-04-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_733,pay_000733,cus_00040,sub_00040,2025-05-04,499,succeeded,ach,0,2025-05-04T16:00:00Z,2025-05-04T16:02:00Z,2025-05-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_734,pay_000734,cus_00040,sub_00040,2025-06-01,499,succeeded,card,0,2025-06-01T16:00:00Z,2025-06-01T16:02:00Z,2025-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_735,pay_000735,cus_00040,sub_00040,2025-07-03,499,succeeded,card,0,2025-07-03T16:00:00Z,2025-07-03T16:02:00Z,2025-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_736,pay_000736,cus_00040,sub_00040,2025-08-05,499,succeeded,card,0,2025-08-05T16:00:00Z,2025-08-05T16:02:00Z,2025-08-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_737,pay_000737,cus_00040,sub_00040,2025-09-04,499,succeeded,card,0,2025-09-04T16:00:00Z,2025-09-04T16:02:00Z,2025-09-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_738,pay_000738,cus_00040,sub_00040,2025-10-03,499,succeeded,card,0,2025-10-03T16:00:00Z,2025-10-03T16:02:00Z,2025-10-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_739,pay_000739,cus_00040,sub_00040,2025-11-02,499,succeeded,ach,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_740,pay_000740,cus_00040,sub_00040,2025-12-02,499,succeeded,ach,0,2025-12-02T16:00:00Z,2025-12-02T16:02:00Z,2025-12-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_741,pay_000741,cus_00040,sub_00040,2026-01-01,499,succeeded,ach,0,2026-01-01T16:00:00Z,2026-01-01T16:02:00Z,2026-01-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_742,pay_000742,cus_00040,sub_00040,2026-02-05,499,succeeded,card,0,2026-02-05T16:00:00Z,2026-02-05T16:02:00Z,2026-02-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_743,pay_000743,cus_00040,sub_00040,2026-03-01,499,succeeded,card,0,2026-03-01T16:00:00Z,2026-03-01T16:02:00Z,2026-03-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_744,pay_000744,cus_00040,sub_00040,2026-04-04,499,succeeded,card,0,2026-04-04T16:00:00Z,2026-04-04T16:02:00Z,2026-04-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_745,pay_000745,cus_00040,sub_00040,2026-05-03,499,succeeded,ach,0,2026-05-03T16:00:00Z,2026-05-03T16:02:00Z,2026-05-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_746,pay_000746,cus_00040,sub_00040,2026-06-02,499,succeeded,ach,0,2026-06-02T16:00:00Z,2026-06-02T16:02:00Z,2026-06-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_747,pay_000747,cus_00040,sub_00040,2026-07-04,499,succeeded,card,0,2026-07-04T16:00:00Z,2026-07-04T16:02:00Z,2026-07-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_748,pay_000748,cus_00040,sub_00040,2026-08-03,499,succeeded,card,0,2026-08-03T16:00:00Z,2026-08-03T16:02:00Z,2026-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_749,pay_000749,cus_00041,sub_00041,2025-02-20,999,succeeded,ach,0,2025-02-20T16:00:00Z,2025-02-20T16:02:00Z,2025-02-20T16:04:00Z
org_northstar_001,stripe,stripe_payment_750,pay_000750,cus_00041,sub_00041,2025-03-01,999,succeeded,ach,0,2025-03-01T16:00:00Z,2025-03-01T16:02:00Z,2025-03-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_751,pay_000751,cus_00041,sub_00041,2025-04-03,999,succeeded,card,0,2025-04-03T16:00:00Z,2025-04-03T16:02:00Z,2025-04-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_752,pay_000752,cus_00041,sub_00041,2025-05-01,999,succeeded,ach,0,2025-05-01T16:00:00Z,2025-05-01T16:02:00Z,2025-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_753,pay_000753,cus_00041,sub_00041,2025-06-02,999,succeeded,ach,0,2025-06-02T16:00:00Z,2025-06-02T16:02:00Z,2025-06-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_754,pay_000754,cus_00041,sub_00041,2025-07-04,999,succeeded,ach,0,2025-07-04T16:00:00Z,2025-07-04T16:02:00Z,2025-07-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_755,pay_000755,cus_00041,sub_00041,2025-08-04,999,succeeded,ach,0,2025-08-04T16:00:00Z,2025-08-04T16:02:00Z,2025-08-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_756,pay_000756,cus_00041,sub_00041,2025-09-04,999,succeeded,card,0,2025-09-04T16:00:00Z,2025-09-04T16:02:00Z,2025-09-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_757,pay_000757,cus_00041,sub_00041,2025-10-02,999,succeeded,card,0,2025-10-02T16:00:00Z,2025-10-02T16:02:00Z,2025-10-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_758,pay_000758,cus_00041,sub_00041,2025-11-03,999,succeeded,card,0,2025-11-03T16:00:00Z,2025-11-03T16:02:00Z,2025-11-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_759,pay_000759,cus_00041,sub_00041,2025-12-01,999,succeeded,card,0,2025-12-01T16:00:00Z,2025-12-01T16:02:00Z,2025-12-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_760,pay_000760,cus_00041,sub_00041,2026-01-03,999,succeeded,card,0,2026-01-03T16:00:00Z,2026-01-03T16:02:00Z,2026-01-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_761,pay_000761,cus_00041,sub_00041,2026-02-04,999,succeeded,ach,0,2026-02-04T16:00:00Z,2026-02-04T16:02:00Z,2026-02-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_762,pay_000762,cus_00041,sub_00041,2026-03-01,999,succeeded,card,0,2026-03-01T16:00:00Z,2026-03-01T16:02:00Z,2026-03-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_763,pay_000763,cus_00041,sub_00041,2026-04-02,999,succeeded,ach,0,2026-04-02T16:00:00Z,2026-04-02T16:02:00Z,2026-04-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_764,pay_000764,cus_00041,sub_00041,2026-05-03,999,succeeded,ach,0,2026-05-03T16:00:00Z,2026-05-03T16:02:00Z,2026-05-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_765,pay_000765,cus_00041,sub_00041,2026-06-05,999,succeeded,card,0,2026-06-05T16:00:00Z,2026-06-05T16:02:00Z,2026-06-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_766,pay_000766,cus_00041,sub_00041,2026-07-01,999,succeeded,ach,0,2026-07-01T16:00:00Z,2026-07-01T16:02:00Z,2026-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_767,pay_000767,cus_00041,sub_00041,2026-08-04,999,succeeded,card,0,2026-08-04T16:00:00Z,2026-08-04T16:02:00Z,2026-08-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_768,pay_000768,cus_00042,sub_00042,2025-02-17,499,succeeded,card,0,2025-02-17T16:00:00Z,2025-02-17T16:02:00Z,2025-02-17T16:04:00Z
org_northstar_001,stripe,stripe_payment_769,pay_000769,cus_00042,sub_00042,2025-03-02,499,succeeded,card,0,2025-03-02T16:00:00Z,2025-03-02T16:02:00Z,2025-03-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_770,pay_000770,cus_00042,sub_00042,2025-04-01,499,succeeded,card,0,2025-04-01T16:00:00Z,2025-04-01T16:02:00Z,2025-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_771,pay_000771,cus_00042,sub_00042,2025-05-01,499,succeeded,card,0,2025-05-01T16:00:00Z,2025-05-01T16:02:00Z,2025-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_772,pay_000772,cus_00042,sub_00042,2025-06-04,499,succeeded,ach,0,2025-06-04T16:00:00Z,2025-06-04T16:02:00Z,2025-06-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_773,pay_000773,cus_00042,sub_00042,2025-07-05,499,succeeded,card,0,2025-07-05T16:00:00Z,2025-07-05T16:02:00Z,2025-07-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_774,pay_000774,cus_00042,sub_00042,2025-08-03,499,succeeded,ach,0,2025-08-03T16:00:00Z,2025-08-03T16:02:00Z,2025-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_775,pay_000775,cus_00042,sub_00042,2025-09-01,499,succeeded,ach,0,2025-09-01T16:00:00Z,2025-09-01T16:02:00Z,2025-09-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_776,pay_000776,cus_00042,sub_00042,2025-10-03,499,succeeded,card,0,2025-10-03T16:00:00Z,2025-10-03T16:02:00Z,2025-10-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_777,pay_000777,cus_00042,sub_00042,2025-11-04,499,succeeded,ach,0,2025-11-04T16:00:00Z,2025-11-04T16:02:00Z,2025-11-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_778,pay_000778,cus_00042,sub_00042,2025-12-02,499,succeeded,ach,0,2025-12-02T16:00:00Z,2025-12-02T16:02:00Z,2025-12-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_779,pay_000779,cus_00042,sub_00042,2026-01-02,499,succeeded,card,0,2026-01-02T16:00:00Z,2026-01-02T16:02:00Z,2026-01-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_780,pay_000780,cus_00042,sub_00042,2026-02-02,499,succeeded,card,0,2026-02-02T16:00:00Z,2026-02-02T16:02:00Z,2026-02-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_781,pay_000781,cus_00042,sub_00042,2026-03-05,499,succeeded,ach,0,2026-03-05T16:00:00Z,2026-03-05T16:02:00Z,2026-03-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_782,pay_000782,cus_00042,sub_00042,2026-04-05,499,succeeded,ach,0,2026-04-05T16:00:00Z,2026-04-05T16:02:00Z,2026-04-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_783,pay_000783,cus_00042,sub_00042,2026-05-02,499,succeeded,ach,0,2026-05-02T16:00:00Z,2026-05-02T16:02:00Z,2026-05-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_784,pay_000784,cus_00042,sub_00042,2026-06-01,499,succeeded,card,0,2026-06-01T16:00:00Z,2026-06-01T16:02:00Z,2026-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_785,pay_000785,cus_00042,sub_00042,2026-07-03,499,succeeded,card,0,2026-07-03T16:00:00Z,2026-07-03T16:02:00Z,2026-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_786,pay_000786,cus_00042,sub_00042,2026-08-01,499,succeeded,ach,0,2026-08-01T16:00:00Z,2026-08-01T16:02:00Z,2026-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_787,pay_000787,cus_00043,sub_00043,2025-02-22,499,succeeded,card,0,2025-02-22T16:00:00Z,2025-02-22T16:02:00Z,2025-02-22T16:04:00Z
org_northstar_001,stripe,stripe_payment_788,pay_000788,cus_00043,sub_00043,2025-03-05,499,succeeded,card,0,2025-03-05T16:00:00Z,2025-03-05T16:02:00Z,2025-03-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_789,pay_000789,cus_00043,sub_00043,2025-04-03,499,succeeded,ach,0,2025-04-03T16:00:00Z,2025-04-03T16:02:00Z,2025-04-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_790,pay_000790,cus_00043,sub_00043,2025-05-04,499,failed,ach,0,2025-05-04T16:00:00Z,2025-05-04T16:02:00Z,2025-05-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_791,pay_000791,cus_00043,sub_00043,2025-06-01,499,succeeded,card,0,2025-06-01T16:00:00Z,2025-06-01T16:02:00Z,2025-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_792,pay_000792,cus_00043,sub_00043,2025-07-04,499,succeeded,ach,0,2025-07-04T16:00:00Z,2025-07-04T16:02:00Z,2025-07-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_793,pay_000793,cus_00043,sub_00043,2025-08-03,499,succeeded,card,0,2025-08-03T16:00:00Z,2025-08-03T16:02:00Z,2025-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_794,pay_000794,cus_00043,sub_00043,2025-09-03,499,succeeded,card,0,2025-09-03T16:00:00Z,2025-09-03T16:02:00Z,2025-09-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_795,pay_000795,cus_00043,sub_00043,2025-10-03,499,succeeded,card,0,2025-10-03T16:00:00Z,2025-10-03T16:02:00Z,2025-10-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_796,pay_000796,cus_00043,sub_00043,2025-11-02,499,succeeded,ach,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_797,pay_000797,cus_00043,sub_00043,2025-12-01,499,succeeded,card,475.27,2025-12-01T16:00:00Z,2025-12-01T16:02:00Z,2025-12-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_798,pay_000798,cus_00043,sub_00043,2026-01-03,499,succeeded,card,0,2026-01-03T16:00:00Z,2026-01-03T16:02:00Z,2026-01-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_799,pay_000799,cus_00043,sub_00043,2026-02-05,499,succeeded,ach,0,2026-02-05T16:00:00Z,2026-02-05T16:02:00Z,2026-02-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_800,pay_000800,cus_00043,sub_00043,2026-03-03,499,succeeded,card,0,2026-03-03T16:00:00Z,2026-03-03T16:02:00Z,2026-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_801,pay_000801,cus_00043,sub_00043,2026-04-05,499,succeeded,card,0,2026-04-05T16:00:00Z,2026-04-05T16:02:00Z,2026-04-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_802,pay_000802,cus_00043,sub_00043,2026-05-04,499,succeeded,ach,0,2026-05-04T16:00:00Z,2026-05-04T16:02:00Z,2026-05-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_803,pay_000803,cus_00043,sub_00043,2026-06-01,499,succeeded,card,0,2026-06-01T16:00:00Z,2026-06-01T16:02:00Z,2026-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_804,pay_000804,cus_00043,sub_00043,2026-07-02,499,failed,card,0,2026-07-02T16:00:00Z,2026-07-02T16:02:00Z,2026-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_805,pay_000805,cus_00043,sub_00043,2026-08-05,499,succeeded,ach,0,2026-08-05T16:00:00Z,2026-08-05T16:02:00Z,2026-08-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_806,pay_000806,cus_00044,sub_00044,2025-02-23,3999,succeeded,ach,0,2025-02-23T16:00:00Z,2025-02-23T16:02:00Z,2025-02-23T16:04:00Z
org_northstar_001,stripe,stripe_payment_807,pay_000807,cus_00044,sub_00044,2025-03-04,3999,succeeded,ach,0,2025-03-04T16:00:00Z,2025-03-04T16:02:00Z,2025-03-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_808,pay_000808,cus_00044,sub_00044,2025-04-03,3999,failed,ach,0,2025-04-03T16:00:00Z,2025-04-03T16:02:00Z,2025-04-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_809,pay_000809,cus_00044,sub_00044,2025-05-01,3999,succeeded,card,0,2025-05-01T16:00:00Z,2025-05-01T16:02:00Z,2025-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_810,pay_000810,cus_00044,sub_00044,2025-06-05,3999,succeeded,card,0,2025-06-05T16:00:00Z,2025-06-05T16:02:00Z,2025-06-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_811,pay_000811,cus_00044,sub_00044,2025-07-03,3999,succeeded,card,0,2025-07-03T16:00:00Z,2025-07-03T16:02:00Z,2025-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_812,pay_000812,cus_00044,sub_00044,2025-08-02,3999,failed,card,0,2025-08-02T16:00:00Z,2025-08-02T16:02:00Z,2025-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_813,pay_000813,cus_00045,sub_00045,2025-02-08,499,succeeded,ach,0,2025-02-08T16:00:00Z,2025-02-08T16:02:00Z,2025-02-08T16:04:00Z
org_northstar_001,stripe,stripe_payment_814,pay_000814,cus_00045,sub_00045,2025-03-03,499,succeeded,card,0,2025-03-03T16:00:00Z,2025-03-03T16:02:00Z,2025-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_815,pay_000815,cus_00045,sub_00045,2025-04-02,499,succeeded,ach,0,2025-04-02T16:00:00Z,2025-04-02T16:02:00Z,2025-04-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_816,pay_000816,cus_00045,sub_00045,2025-05-05,499,succeeded,ach,0,2025-05-05T16:00:00Z,2025-05-05T16:02:00Z,2025-05-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_817,pay_000817,cus_00045,sub_00045,2025-06-04,499,succeeded,card,0,2025-06-04T16:00:00Z,2025-06-04T16:02:00Z,2025-06-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_818,pay_000818,cus_00045,sub_00045,2025-07-01,499,succeeded,ach,0,2025-07-01T16:00:00Z,2025-07-01T16:02:00Z,2025-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_819,pay_000819,cus_00045,sub_00045,2025-08-02,499,succeeded,ach,0,2025-08-02T16:00:00Z,2025-08-02T16:02:00Z,2025-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_820,pay_000820,cus_00045,sub_00045,2025-09-01,499,succeeded,card,0,2025-09-01T16:00:00Z,2025-09-01T16:02:00Z,2025-09-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_821,pay_000821,cus_00045,sub_00045,2025-10-04,499,succeeded,card,0,2025-10-04T16:00:00Z,2025-10-04T16:02:00Z,2025-10-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_822,pay_000822,cus_00045,sub_00045,2025-11-02,499,succeeded,ach,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_823,pay_000823,cus_00045,sub_00045,2025-12-05,499,succeeded,card,0,2025-12-05T16:00:00Z,2025-12-05T16:02:00Z,2025-12-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_824,pay_000824,cus_00045,sub_00045,2026-01-05,499,succeeded,ach,0,2026-01-05T16:00:00Z,2026-01-05T16:02:00Z,2026-01-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_825,pay_000825,cus_00045,sub_00045,2026-02-02,499,succeeded,ach,0,2026-02-02T16:00:00Z,2026-02-02T16:02:00Z,2026-02-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_826,pay_000826,cus_00045,sub_00045,2026-03-03,499,succeeded,ach,0,2026-03-03T16:00:00Z,2026-03-03T16:02:00Z,2026-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_827,pay_000827,cus_00045,sub_00045,2026-04-03,499,succeeded,ach,0,2026-04-03T16:00:00Z,2026-04-03T16:02:00Z,2026-04-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_828,pay_000828,cus_00045,sub_00045,2026-05-03,499,succeeded,card,0,2026-05-03T16:00:00Z,2026-05-03T16:02:00Z,2026-05-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_829,pay_000829,cus_00045,sub_00045,2026-06-03,499,succeeded,ach,0,2026-06-03T16:00:00Z,2026-06-03T16:02:00Z,2026-06-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_830,pay_000830,cus_00045,sub_00045,2026-07-01,499,succeeded,card,0,2026-07-01T16:00:00Z,2026-07-01T16:02:00Z,2026-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_831,pay_000831,cus_00045,sub_00045,2026-08-01,499,succeeded,ach,0,2026-08-01T16:00:00Z,2026-08-01T16:02:00Z,2026-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_832,pay_000832,cus_00046,sub_00046,2025-02-04,999,succeeded,card,0,2025-02-04T16:00:00Z,2025-02-04T16:02:00Z,2025-02-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_833,pay_000833,cus_00046,sub_00046,2025-03-02,999,succeeded,card,0,2025-03-02T16:00:00Z,2025-03-02T16:02:00Z,2025-03-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_834,pay_000834,cus_00046,sub_00046,2025-04-02,999,succeeded,card,0,2025-04-02T16:00:00Z,2025-04-02T16:02:00Z,2025-04-02T16:04:00Z
