organization_id,source_system,source_record_id,deal_id,company_id,deal_name,stage,amount_usd,created_date,close_date,owner_id,pipeline,is_closed_won,source_updated_at,ingested_at,normalized_at
org_northstar_001,hubspot,hub_deal_230,deal_00230,cmp_0258,Company 0258 Opportunity 230,proposal,3842.19,2025-05-12,2025-06-18,owner_07,new_business,false,2025-06-18T18:00:00Z,2025-06-18T18:05:00Z,2025-06-18T18:10:00Z
org_northstar_001,hubspot,hub_deal_231,deal_00231,cmp_0273,Company 0273 Opportunity 231,qualification,3649.58,2025-06-25,2025-07-26,owner_12,new_business,false,2025-07-26T18:00:00Z,2025-07-26T18:05:00Z,2025-07-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_232,deal_00232,cmp_0133,Company 0133 Opportunity 232,closed_lost,5351.96,2025-06-07,2025-07-16,owner_01,new_business,false,2025-07-16T18:00:00Z,2025-07-16T18:05:00Z,2025-07-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_233,deal_00233,cmp_0063,Company 0063 Opportunity 233,qualification,19357.83,2025-06-28,2025-08-05,owner_05,new_business,false,2025-08-05T18:00:00Z,2025-08-05T18:05:00Z,2025-08-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_234,deal_00234,cmp_0218,Company 0218 Opportunity 234,closed_won,11598.22,2025-06-11,2025-07-31,owner_03,new_business,true,2025-07-31T18:00:00Z,2025-07-31T18:05:00Z,2025-07-31T18:10:00Z
org_northstar_001,hubspot,hub_deal_235,deal_00235,cmp_0151,Company 0151 Opportunity 235,closed_won,3810.23,2025-06-12,2025-07-15,owner_10,new_business,true,2025-07-15T18:00:00Z,2025-07-15T18:05:00Z,2025-07-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_236,deal_00236,cmp_0058,Company 0058 Opportunity 236,closed_won,8100.85,2025-06-12,2025-08-04,owner_02,new_business,true,2025-08-04T18:00:00Z,2025-08-04T18:05:00Z,2025-08-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_237,deal_00237,cmp_0274,Company 0274 Opportunity 237,closed_lost,5488.28,2025-06-04,2025-06-19,owner_08,new_business,false,2025-06-19T18:00:00Z,2025-06-19T18:05:00Z,2025-06-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_238,deal_00238,cmp_0125,Company 0125 Opportunity 238,closed_lost,3153.84,2025-06-27,2025-08-19,owner_01,new_business,false,2025-08-19T18:00:00Z,2025-08-19T18:05:00Z,2025-08-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_239,deal_00239,cmp_0076,Company 0076 Opportunity 239,qualification,9020.75,2025-06-20,2025-08-12,owner_01,new_business,false,2025-08-12T18:00:00Z,2025-08-12T18:05:00Z,2025-08-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_240,deal_00240,cmp_0095,Company 0095 Opportunity 240,qualification,10519.5,2025-06-24,2025-07-17,owner_02,new_business,false,2025-07-17T18:00:00Z,2025-07-17T18:05:00Z,2025-07-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_241,deal_00241,cmp_0099,Company 0099 Opportunity 241,demo,7278.64,2025-06-19,2025-07-12,owner_10,new_business,false,2025-07-12T18:00:00Z,2025-07-12T18:05:00Z,2025-07-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_242,deal_00242,cmp_0243,Company 0243 Opportunity 242,proposal,17166.31,2025-06-07,2025-08-01,owner_05,new_business,false,2025-08-01T18:00:00Z,2025-08-01T18:05:00Z,2025-08-01T18:10:00Z
org_northstar_001,hubspot,hub_deal_243,deal_00243,cmp_0257,Company 0257 Opportunity 243,demo,7564.23,2025-06-22,2025-07-01,owner_07,new_business,false,2025-07-01T18:00:00Z,2025-07-01T18:05:00Z,2025-07-01T18:10:00Z
org_northstar_001,hubspot,hub_deal_244,deal_00244,cmp_0107,Company 0107 Opportunity 244,proposal,3469.53,2025-06-01,2025-07-04,owner_11,new_business,false,2025-07-04T18:00:00Z,2025-07-04T18:05:00Z,2025-07-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_245,deal_00245,cmp_0163,Company 0163 Opportunity 245,closed_won,7732.4,2025-06-04,2025-06-25,owner_10,new_business,true,2025-06-25T18:00:00Z,2025-06-25T18:05:00Z,2025-06-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_246,deal_00246,cmp_0148,Company 0148 Opportunity 246,closed_lost,7533.54,2025-06-24,2025-08-15,owner_06,new_business,false,2025-08-15T18:00:00Z,2025-08-15T18:05:00Z,2025-08-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_247,deal_00247,cmp_0278,Company 0278 Opportunity 247,qualification,4828.06,2025-06-13,2025-07-20,owner_08,new_business,false,2025-07-20T18:00:00Z,2025-07-20T18:05:00Z,2025-07-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_248,deal_00248,cmp_0078,Company 0078 Opportunity 248,demo,7474.78,2025-06-15,2025-08-08,owner_01,new_business,false,2025-08-08T18:00:00Z,2025-08-08T18:05:00Z,2025-08-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_249,deal_00249,cmp_0293,Company 0293 Opportunity 249,proposal,6248.63,2025-06-03,2025-07-20,owner_06,new_business,false,2025-07-20T18:00:00Z,2025-07-20T18:05:00Z,2025-07-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_250,deal_00250,cmp_0232,Company 0232 Opportunity 250,closed_won,6914.58,2025-06-22,2025-07-28,owner_06,new_business,true,2025-07-28T18:00:00Z,2025-07-28T18:05:00Z,2025-07-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_251,deal_00251,cmp_0290,Company 0290 Opportunity 251,qualification,8360.1,2025-06-14,2025-07-17,owner_12,new_business,false,2025-07-17T18:00:00Z,2025-07-17T18:05:00Z,2025-07-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_252,deal_00252,cmp_0252,Company 0252 Opportunity 252,demo,3334.52,2025-06-08,2025-07-09,owner_04,new_business,false,2025-07-09T18:00:00Z,2025-07-09T18:05:00Z,2025-07-09T18:10:00Z
org_northstar_001,hubspot,hub_deal_253,deal_00253,cmp_0057,Company 0057 Opportunity 253,closed_won,8685.35,2025-06-19,2025-07-14,owner_07,new_business,true,2025-07-14T18:00:00Z,2025-07-14T18:05:00Z,2025-07-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_254,deal_00254,cmp_0181,Company 0181 Opportunity 254,proposal,4593.62,2025-06-25,2025-07-15,owner_02,new_business,false,2025-07-15T18:00:00Z,2025-07-15T18:05:00Z,2025-07-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_255,deal_00255,cmp_0163,Company 0163 Opportunity 255,demo,11738.61,2025-06-17,2025-07-28,owner_08,new_business,false,2025-07-28T18:00:00Z,2025-07-28T18:05:00Z,2025-07-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_256,deal_00256,cmp_0147,Company 0147 Opportunity 256,closed_won,10798.46,2025-06-27,2025-08-01,owner_01,new_business,true,2025-08-01T18:00:00Z,2025-08-01T18:05:00Z,2025-08-01T18:10:00Z
org_northstar_001,hubspot,hub_deal_257,deal_00257,cmp_0273,Company 0273 Opportunity 257,demo,7272.57,2025-06-27,2025-07-25,owner_10,new_business,false,2025-07-25T18:00:00Z,2025-07-25T18:05:00Z,2025-07-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_258,deal_00258,cmp_0215,Company 0215 Opportunity 258,closed_won,7394.01,2025-06-14,2025-07-17,owner_02,new_business,true,2025-07-17T18:00:00Z,2025-07-17T18:05:00Z,2025-07-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_259,deal_00259,cmp_0293,Company 0293 Opportunity 259,proposal,6797.46,2025-06-24,2025-07-27,owner_11,new_business,false,2025-07-27T18:00:00Z,2025-07-27T18:05:00Z,2025-07-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_260,deal_00260,cmp_0242,Company 0242 Opportunity 260,qualification,8305.12,2025-06-22,2025-07-04,owner_04,new_business,false,2025-07-04T18:00:00Z,2025-07-04T18:05:00Z,2025-07-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_261,deal_00261,cmp_0083,Company 0083 Opportunity 261,demo,10797.28,2025-06-15,2025-07-15,owner_05,new_business,false,2025-07-15T18:00:00Z,2025-07-15T18:05:00Z,2025-07-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_262,deal_00262,cmp_0034,Company 0034 Opportunity 262,closed_lost,3273.71,2025-06-01,2025-06-21,owner_04,new_business,false,2025-06-21T18:00:00Z,2025-06-21T18:05:00Z,2025-06-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_263,deal_00263,cmp_0091,Company 0091 Opportunity 263,proposal,2524.79,2025-06-15,2025-07-24,owner_02,new_business,false,2025-07-24T18:00:00Z,2025-07-24T18:05:00Z,2025-07-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_264,deal_00264,cmp_0004,Company 0004 Opportunity 264,closed_lost,5400.68,2025-06-24,2025-07-03,owner_12,new_business,false,2025-07-03T18:00:00Z,2025-07-03T18:05:00Z,2025-07-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_265,deal_00265,cmp_0276,Company 0276 Opportunity 265,qualification,4286.51,2025-06-04,2025-07-26,owner_01,new_business,false,2025-07-26T18:00:00Z,2025-07-26T18:05:00Z,2025-07-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_266,deal_00266,cmp_0150,Company 0150 Opportunity 266,qualification,3808.84,2025-06-26,2025-07-28,owner_09,new_business,false,2025-07-28T18:00:00Z,2025-07-28T18:05:00Z,2025-07-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_267,deal_00267,cmp_0226,Company 0226 Opportunity 267,closed_won,8616.07,2025-06-14,2025-06-28,owner_12,new_business,true,2025-06-28T18:00:00Z,2025-06-28T18:05:00Z,2025-06-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_268,deal_00268,cmp_0087,Company 0087 Opportunity 268,demo,4433.87,2025-06-12,2025-07-15,owner_11,new_business,false,2025-07-15T18:00:00Z,2025-07-15T18:05:00Z,2025-07-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_269,deal_00269,cmp_0038,Company 0038 Opportunity 269,demo,8679.73,2025-06-15,2025-08-06,owner_12,new_business,false,2025-08-06T18:00:00Z,2025-08-06T18:05:00Z,2025-08-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_270,deal_00270,cmp_0228,Company 0228 Opportunity 270,proposal,8719.3,2025-06-11,2025-07-16,owner_03,new_business,false,2025-07-16T18:00:00Z,2025-07-16T18:05:00Z,2025-07-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_271,deal_00271,cmp_0268,Company 0268 Opportunity 271,closed_won,4958.13,2025-06-10,2025-06-18,owner_05,new_business,true,2025-06-18T18:00:00Z,2025-06-18T18:05:00Z,2025-06-18T18:10:00Z
org_northstar_001,hubspot,hub_deal_272,deal_00272,cmp_0158,Company 0158 Opportunity 272,proposal,5758.13,2025-06-23,2025-07-10,owner_05,new_business,false,2025-07-10T18:00:00Z,2025-07-10T18:05:00Z,2025-07-10T18:10:00Z
org_northstar_001,hubspot,hub_deal_273,deal_00273,cmp_0080,Company 0080 Opportunity 273,closed_won,12329.88,2025-06-24,2025-08-14,owner_05,new_business,true,2025-08-14T18:00:00Z,2025-08-14T18:05:00Z,2025-08-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_274,deal_00274,cmp_0117,Company 0117 Opportunity 274,demo,6682.98,2025-06-01,2025-06-21,owner_12,new_business,false,2025-06-21T18:00:00Z,2025-06-21T18:05:00Z,2025-06-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_275,deal_00275,cmp_0261,Company 0261 Opportunity 275,demo,7078.32,2025-06-24,2025-08-03,owner_09,new_business,false,2025-08-03T18:00:00Z,2025-08-03T18:05:00Z,2025-08-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_276,deal_00276,cmp_0192,Company 0192 Opportunity 276,closed_lost,4839.95,2025-06-13,2025-07-21,owner_04,new_business,false,2025-07-21T18:00:00Z,2025-07-21T18:05:00Z,2025-07-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_277,deal_00277,cmp_0077,Company 0077 Opportunity 277,qualification,7479.6,2025-07-09,2025-08-23,owner_08,new_business,false,2025-08-23T18:00:00Z,2025-08-23T18:05:00Z,2025-08-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_278,deal_00278,cmp_0292,Company 0292 Opportunity 278,demo,8585.67,2025-07-21,2025-07-28,owner_01,new_business,false,2025-07-28T18:00:00Z,2025-07-28T18:05:00Z,2025-07-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_279,deal_00279,cmp_0205,Company 0205 Opportunity 279,qualification,12178.85,2025-07-21,2025-08-03,owner_02,new_business,false,2025-08-03T18:00:00Z,2025-08-03T18:05:00Z,2025-08-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_280,deal_00280,cmp_0029,Company 0029 Opportunity 280,demo,2481.71,2025-07-15,2025-08-27,owner_12,new_business,false,2025-08-27T18:00:00Z,2025-08-27T18:05:00Z,2025-08-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_281,deal_00281,cmp_0126,Company 0126 Opportunity 281,demo,6335.8,2025-07-08,2025-08-28,owner_04,new_business,false,2025-08-28T18:00:00Z,2025-08-28T18:05:00Z,2025-08-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_282,deal_00282,cmp_0033,Company 0033 Opportunity 282,closed_won,4168.28,2025-07-05,2025-08-14,owner_10,new_business,true,2025-08-14T18:00:00Z,2025-08-14T18:05:00Z,2025-08-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_283,deal_00283,cmp_0245,Company 0245 Opportunity 283,qualification,3763.64,2025-07-15,2025-07-28,owner_04,new_business,false,2025-07-28T18:00:00Z,2025-07-28T18:05:00Z,2025-07-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_284,deal_00284,cmp_0245,Company 0245 Opportunity 284,closed_won,3216.64,2025-07-04,2025-08-08,owner_04,new_business,true,2025-08-08T18:00:00Z,2025-08-08T18:05:00Z,2025-08-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_285,deal_00285,cmp_0250,Company 0250 Opportunity 285,closed_won,2988.17,2025-07-10,2025-08-22,owner_12,new_business,true,2025-08-22T18:00:00Z,2025-08-22T18:05:00Z,2025-08-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_286,deal_00286,cmp_0227,Company 0227 Opportunity 286,closed_won,12685.52,2025-07-25,2025-09-11,owner_08,new_business,true,2025-09-11T18:00:00Z,2025-09-11T18:05:00Z,2025-09-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_287,deal_00287,cmp_0001,Company 0001 Opportunity 287,proposal,5952.26,2025-07-09,2025-09-02,owner_09,new_business,false,2025-09-02T18:00:00Z,2025-09-02T18:05:00Z,2025-09-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_288,deal_00288,cmp_0248,Company 0248 Opportunity 288,proposal,3730.91,2025-07-17,2025-08-11,owner_06,new_business,false,2025-08-11T18:00:00Z,2025-08-11T18:05:00Z,2025-08-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_289,deal_00289,cmp_0141,Company 0141 Opportunity 289,closed_lost,12794.45,2025-07-22,2025-09-02,owner_08,new_business,false,2025-09-02T18:00:00Z,2025-09-02T18:05:00Z,2025-09-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_290,deal_00290,cmp_0084,Company 0084 Opportunity 290,proposal,3733.39,2025-07-06,2025-07-17,owner_03,new_business,false,2025-07-17T18:00:00Z,2025-07-17T18:05:00Z,2025-07-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_291,deal_00291,cmp_0100,Company 0100 Opportunity 291,demo,4619.81,2025-07-25,2025-08-07,owner_09,new_business,false,2025-08-07T18:00:00Z,2025-08-07T18:05:00Z,2025-08-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_292,deal_00292,cmp_0242,Company 0242 Opportunity 292,closed_won,7638.05,2025-07-04,2025-08-23,owner_03,new_business,true,2025-08-23T18:00:00Z,2025-08-23T18:05:00Z,2025-08-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_293,deal_00293,cmp_0166,Company 0166 Opportunity 293,demo,14083.22,2025-07-06,2025-07-25,owner_03,new_business,false,2025-07-25T18:00:00Z,2025-07-25T18:05:00Z,2025-07-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_294,deal_00294,cmp_0167,Company 0167 Opportunity 294,closed_lost,8615.2,2025-07-17,2025-08-23,owner_05,new_business,false,2025-08-23T18:00:00Z,2025-08-23T18:05:00Z,2025-08-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_295,deal_00295,cmp_0242,Company 0242 Opportunity 295,proposal,4708.67,2025-07-28,2025-08-23,owner_12,new_business,false,2025-08-23T18:00:00Z,2025-08-23T18:05:00Z,2025-08-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_296,deal_00296,cmp_0162,Company 0162 Opportunity 296,closed_lost,4708.05,2025-07-15,2025-08-10,owner_03,new_business,false,2025-08-10T18:00:00Z,2025-08-10T18:05:00Z,2025-08-10T18:10:00Z
org_northstar_001,hubspot,hub_deal_297,deal_00297,cmp_0234,Company 0234 Opportunity 297,closed_won,7658.9,2025-07-25,2025-08-18,owner_12,new_business,true,2025-08-18T18:00:00Z,2025-08-18T18:05:00Z,2025-08-18T18:10:00Z
org_northstar_001,hubspot,hub_deal_298,deal_00298,cmp_0132,Company 0132 Opportunity 298,closed_won,5373.5,2025-07-10,2025-08-09,owner_09,new_business,true,2025-08-09T18:00:00Z,2025-08-09T18:05:00Z,2025-08-09T18:10:00Z
org_northstar_001,hubspot,hub_deal_299,deal_00299,cmp_0287,Company 0287 Opportunity 299,closed_lost,4190.99,2025-07-24,2025-08-12,owner_08,new_business,false,2025-08-12T18:00:00Z,2025-08-12T18:05:00Z,2025-08-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_300,deal_00300,cmp_0241,Company 0241 Opportunity 300,closed_lost,6544.47,2025-07-02,2025-08-20,owner_01,new_business,false,2025-08-20T18:00:00Z,2025-08-20T18:05:00Z,2025-08-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_301,deal_00301,cmp_0176,Company 0176 Opportunity 301,proposal,8509.87,2025-07-09,2025-08-19,owner_12,new_business,false,2025-08-19T18:00:00Z,2025-08-19T18:05:00Z,2025-08-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_302,deal_00302,cmp_0212,Company 0212 Opportunity 302,proposal,7041.25,2025-07-27,2025-08-12,owner_08,new_business,false,2025-08-12T18:00:00Z,2025-08-12T18:05:00Z,2025-08-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_303,deal_00303,cmp_0126,Company 0126 Opportunity 303,proposal,8044.2,2025-07-11,2025-08-23,owner_12,new_business,false,2025-08-23T18:00:00Z,2025-08-23T18:05:00Z,2025-08-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_304,deal_00304,cmp_0012,Company 0012 Opportunity 304,proposal,11793.92,2025-07-05,2025-07-16,owner_08,new_business,false,2025-07-16T18:00:00Z,2025-07-16T18:05:00Z,2025-07-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_305,deal_00305,cmp_0110,Company 0110 Opportunity 305,closed_lost,5103.52,2025-07-06,2025-08-02,owner_12,new_business,false,2025-08-02T18:00:00Z,2025-08-02T18:05:00Z,2025-08-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_306,deal_00306,cmp_0133,Company 0133 Opportunity 306,qualification,2324.51,2025-07-09,2025-08-23,owner_07,new_business,false,2025-08-23T18:00:00Z,2025-08-23T18:05:00Z,2025-08-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_307,deal_00307,cmp_0203,Company 0203 Opportunity 307,qualification,13345.35,2025-07-26,2025-09-02,owner_01,new_business,false,2025-09-02T18:00:00Z,2025-09-02T18:05:00Z,2025-09-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_308,deal_00308,cmp_0290,Company 0290 Opportunity 308,proposal,10289.72,2025-07-14,2025-07-23,owner_10,new_business,false,2025-07-23T18:00:00Z,2025-07-23T18:05:00Z,2025-07-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_309,deal_00309,cmp_0171,Company 0171 Opportunity 309,qualification,6966.01,2025-07-21,2025-08-01,owner_02,new_business,false,2025-08-01T18:00:00Z,2025-08-01T18:05:00Z,2025-08-01T18:10:00Z
org_northstar_001,hubspot,hub_deal_310,deal_00310,cmp_0294,Company 0294 Opportunity 310,demo,16657.42,2025-07-15,2025-08-30,owner_07,new_business,false,2025-08-30T18:00:00Z,2025-08-30T18:05:00Z,2025-08-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_311,deal_00311,cmp_0142,Company 0142 Opportunity 311,demo,6996.27,2025-07-15,2025-08-19,owner_11,new_business,false,2025-08-19T18:00:00Z,2025-08-19T18:05:00Z,2025-08-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_312,deal_00312,cmp_0295,Company 0295 Opportunity 312,closed_lost,11090.6,2025-07-11,2025-08-16,owner_05,new_business,false,2025-08-16T18:00:00Z,2025-08-16T18:05:00Z,2025-08-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_313,deal_00313,cmp_0004,Company 0004 Opportunity 313,closed_won,3817.79,2025-07-20,2025-08-20,owner_05,new_business,true,2025-08-20T18:00:00Z,2025-08-20T18:05:00Z,2025-08-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_314,deal_00314,cmp_0115,Company 0115 Opportunity 314,closed_lost,7195.78,2025-07-19,2025-09-07,owner_10,new_business,false,2025-09-07T18:00:00Z,2025-09-07T18:05:00Z,2025-09-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_315,deal_00315,cmp_0182,Company 0182 Opportunity 315,closed_won,8303.78,2025-07-23,2025-09-04,owner_03,new_business,true,2025-09-04T18:00:00Z,2025-09-04T18:05:00Z,2025-09-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_316,deal_00316,cmp_0052,Company 0052 Opportunity 316,qualification,10650.08,2025-07-01,2025-08-11,owner_02,new_business,false,2025-08-11T18:00:00Z,2025-08-11T18:05:00Z,2025-08-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_317,deal_00317,cmp_0168,Company 0168 Opportunity 317,demo,4288.17,2025-07-28,2025-08-24,owner_05,new_business,false,2025-08-24T18:00:00Z,2025-08-24T18:05:00Z,2025-08-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_318,deal_00318,cmp_0120,Company 0120 Opportunity 318,closed_won,9156.96,2025-07-07,2025-08-05,owner_01,new_business,true,2025-08-05T18:00:00Z,2025-08-05T18:05:00Z,2025-08-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_319,deal_00319,cmp_0229,Company 0229 Opportunity 319,closed_won,11203.15,2025-07-15,2025-08-16,owner_02,new_business,true,2025-08-16T18:00:00Z,2025-08-16T18:05:00Z,2025-08-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_320,deal_00320,cmp_0048,Company 0048 Opportunity 320,qualification,4014.01,2025-07-06,2025-08-14,owner_08,new_business,false,2025-08-14T18:00:00Z,2025-08-14T18:05:00Z,2025-08-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_321,deal_00321,cmp_0184,Company 0184 Opportunity 321,demo,5026.32,2025-07-24,2025-08-20,owner_02,new_business,false,2025-08-20T18:00:00Z,2025-08-20T18:05:00Z,2025-08-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_322,deal_00322,cmp_0234,Company 0234 Opportunity 322,closed_lost,3102.43,2025-07-01,2025-07-08,owner_06,new_business,false,2025-07-08T18:00:00Z,2025-07-08T18:05:00Z,2025-07-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_323,deal_00323,cmp_0185,Company 0185 Opportunity 323,proposal,2553.8,2025-08-10,2025-08-21,owner_11,new_business,false,2025-08-21T18:00:00Z,2025-08-21T18:05:00Z,2025-08-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_324,deal_00324,cmp_0200,Company 0200 Opportunity 324,proposal,6126.85,2025-08-16,2025-08-24,owner_08,new_business,false,2025-08-24T18:00:00Z,2025-08-24T18:05:00Z,2025-08-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_325,deal_00325,cmp_0020,Company 0020 Opportunity 325,proposal,4881.05,2025-08-02,2025-09-16,owner_03,new_business,false,2025-09-16T18:00:00Z,2025-09-16T18:05:00Z,2025-09-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_326,deal_00326,cmp_0215,Company 0215 Opportunity 326,demo,20002.89,2025-08-06,2025-08-24,owner_03,new_business,false,2025-08-24T18:00:00Z,2025-08-24T18:05:00Z,2025-08-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_327,deal_00327,cmp_0187,Company 0187 Opportunity 327,closed_won,3758.55,2025-08-04,2025-08-21,owner_06,new_business,true,2025-08-21T18:00:00Z,2025-08-21T18:05:00Z,2025-08-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_328,deal_00328,cmp_0136,Company 0136 Opportunity 328,closed_won,5404.53,2025-08-20,2025-09-16,owner_03,new_business,true,2025-09-16T18:00:00Z,2025-09-16T18:05:00Z,2025-09-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_329,deal_00329,cmp_0209,Company 0209 Opportunity 329,demo,1511.39,2025-08-02,2025-09-12,owner_09,new_business,false,2025-09-12T18:00:00Z,2025-09-12T18:05:00Z,2025-09-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_330,deal_00330,cmp_0226,Company 0226 Opportunity 330,qualification,4292.49,2025-08-05,2025-09-19,owner_05,new_business,false,2025-09-19T18:00:00Z,2025-09-19T18:05:00Z,2025-09-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_331,deal_00331,cmp_0066,Company 0066 Opportunity 331,qualification,5522.59,2025-08-11,2025-09-29,owner_10,new_business,false,2025-09-29T18:00:00Z,2025-09-29T18:05:00Z,2025-09-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_332,deal_00332,cmp_0101,Company 0101 Opportunity 332,demo,4527.2,2025-08-05,2025-08-26,owner_02,new_business,false,2025-08-26T18:00:00Z,2025-08-26T18:05:00Z,2025-08-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_333,deal_00333,cmp_0207,Company 0207 Opportunity 333,closed_won,4372.93,2025-08-10,2025-09-25,owner_11,new_business,true,2025-09-25T18:00:00Z,2025-09-25T18:05:00Z,2025-09-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_334,deal_00334,cmp_0155,Company 0155 Opportunity 334,proposal,7961.85,2025-08-11,2025-10-02,owner_07,new_business,false,2025-10-02T18:00:00Z,2025-10-02T18:05:00Z,2025-10-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_335,deal_00335,cmp_0192,Company 0192 Opportunity 335,qualification,19309.5,2025-08-22,2025-09-07,owner_11,new_business,false,2025-09-07T18:00:00Z,2025-09-07T18:05:00Z,2025-09-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_336,deal_00336,cmp_0025,Company 0025 Opportunity 336,qualification,8365.33,2025-08-26,2025-09-14,owner_06,new_business,false,2025-09-14T18:00:00Z,2025-09-14T18:05:00Z,2025-09-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_337,deal_00337,cmp_0006,Company 0006 Opportunity 337,proposal,12674.9,2025-08-19,2025-09-25,owner_04,new_business,false,2025-09-25T18:00:00Z,2025-09-25T18:05:00Z,2025-09-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_338,deal_00338,cmp_0233,Company 0233 Opportunity 338,qualification,11740.94,2025-08-20,2025-09-12,owner_09,new_business,false,2025-09-12T18:00:00Z,2025-09-12T18:05:00Z,2025-09-12T18:10:00Z
